pitch_uid,pitch_no,date,pa_of_inning,pitch_of_pa,pitcher_name,pitcher_id,pitcher_throws,pitcher_team_id,pitcher_team_name,batter_name,batter_id,batter_side,batter_team_id,batter_team_name,inning,top_bottom,outs,balls,strikes,pitch_type,pitch_type_abbr,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,rel_speed,spin_rate,spin_axis,rel_height,rel_side,extension,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,vert_appr_angle,horz_appr_angle,exit_speed,launch_angle,distance,catcher_name,catcher_id,home_team_id,home_team_name,away_team_id,away_team_name,game_id,game_type,season,pitch_group,pitch_group_abbr,count_type,is_zone,is_strike,is_swing,pitch_call_prev,pitch_type_prev,pitch_group_prev,pa_id,pa_result,run_value_diff
2024-747054-19,19,4/13/24,3,3,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,1,Bottom,2,2,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.6,2176,140,5.44,-3.04,6.9,11.4,-5.28,1.72,0.96,-5.995113964,3.833518759,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,747054_1_3_669084_663624,NA,0.120446309
2024-747054-20,20,4/13/24,3,4,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,1,Bottom,2,3,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,91.1,2069,138,5.56,-3.27,6.5,12.96,-5.28,2.73,0.42,-5.064547656,3.499406359,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,747054_1_3_669084_663624,NA,-0.0750572
2024-747054-21,21,4/13/24,3,5,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,1,Bottom,2,3,1,ChangeUp,CH,InPlay,NA,FlyBall,HomeRun,0,1,85.7,1941,121,5.55,-3.33,6.6,13.44,-11.88,3.41,-0.17,-4.80786156,2.343155294,111,29,413,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,B-Ahead,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,747054_1_3_669084_663624,"In Play, Home Run",1.047466096
2024-747054-22,22,4/13/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,1,Bottom,2,0,0,Curveball,CB,FoulBall,NA,NA,NA,NA,0,79.4,2551,319,5.71,-3.06,6.8,-12.36,15.96,1.58,0.86,-9.754937584,5.601311767,83,-19,5,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,TRUE,TRUE,NA,NA,NA,747054_1_4_669084_623993,NA,-0.055420604
2024-747054-23,23,4/13/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,1,Bottom,2,0,1,Curveball,CB,FoulBall,NA,NA,NA,NA,0,78,2490,318,5.67,-3.02,6.8,-13.68,17.64,0.88,0.32,-10.69724835,5.128887354,90.6,-17,4,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Early,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747054_1_4_669084_623993,NA,-0.075639955
2024-747054-24,24,4/13/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,1,Bottom,2,0,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,94.6,2264,142,5.65,-3.06,6.7,13.68,-5.76,2.73,0.78,-4.765057824,3.618810175,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747054_1_4_669084_623993,NA,0
2024-747054-25,25,4/13/24,4,4,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,1,Bottom,2,0,2,Slider,SL,HitByPitch,NA,NA,NA,0,0,82.8,2445,308,5.5,-3.13,7,-0.24,18.96,0.71,2.61,-9.066922019,7.821819504,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,FoulBall,Fastball,Fastball,747054_1_4_669084_623993,Hit By Pitch,0.493389167
2024-747054-26,26,4/13/24,5,1,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,1,Bottom,2,0,0,ChangeUp,CH,StrikeSwinging,NA,NA,NA,NA,0,84.5,1958,116,5.5,-3.37,6.8,9.96,-11.88,1.74,-0.23,-6.930155045,2.321600678,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,F-Pitch,TRUE,TRUE,TRUE,NA,NA,NA,747054_1_5_669084_676059,NA,-0.055420604
2024-747054-27,27,4/13/24,5,2,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,1,Bottom,2,0,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.4,2257,146,5.64,-3.19,6.7,15.84,-6.96,3.9,0.96,-3.542932648,3.847094366,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,StrikeSwinging,ChangeUp,Offspeed,747054_1_5_669084_676059,NA,0.036276758
2024-747054-28,28,4/13/24,5,3,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,1,Bottom,2,1,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,84.9,2036,115,5.47,-3.37,6.7,5.52,-14.52,2.07,-1.13,-6.901824535,1.114842792,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747054_1_5_669084_676059,NA,0.064921367
2024-747054-29,29,4/13/24,5,4,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,1,Bottom,2,2,1,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,93.1,2131,138,5.51,-3.13,7,14.52,-6.96,2.12,0.17,-5.327821428,2.932956312,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,ChangeUp,Offspeed,747054_1_5_669084_676059,NA,-0.099503166
2024-747054-30,30,4/13/24,5,5,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,1,Bottom,2,2,2,Fastball,FB,InPlay,NA,FlyBall,HomeRun,0,2,92.9,2284,145,5.6,-3.17,6.8,15,-2.76,2.74,-0.41,-4.747334261,2.716956279,103.4,25,400,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,747054_1_5_669084_676059,"In Play, Home Run",0.809839208
2024-747054-31,31,4/13/24,6,1,"Hall, DL",669084,Left,MIL,MIL,"Hays, Austin",669720,Right,BAL,BAL,1,Bottom,2,0,0,Curveball,CB,StrikeCalled,NA,NA,NA,NA,0,80.6,2596,313,5.63,-3.34,6.7,-12.72,13.08,2.35,0.25,-8.778380834,4.985244754,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747054_1_6_669084_669720,NA,-0.055420604
2024-747054-32,32,4/13/24,6,2,"Hall, DL",669084,Left,MIL,MIL,"Hays, Austin",669720,Right,BAL,BAL,1,Bottom,2,0,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.3,2189,139,5.28,-3.22,6.9,13.32,-5.4,0.67,0.13,-6.69696346,3.123952186,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,StrikeCalled,Curveball,Breaking Ball,747054_1_6_669084_669720,NA,0.036276758
2024-747054-33,33,4/13/24,6,3,"Hall, DL",669084,Left,MIL,MIL,"Hays, Austin",669720,Right,BAL,BAL,1,Bottom,2,1,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,85.4,2090,119,5.34,-3.3,6.7,10.56,-15.24,0.77,-0.93,-7.64435723,1.187469553,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747054_1_6_669084_669720,NA,0.064921367
2024-747054-34,34,4/13/24,6,4,"Hall, DL",669084,Left,MIL,MIL,"Hays, Austin",669720,Right,BAL,BAL,1,Bottom,2,2,1,Fastball,FB,StrikeSwinging,NA,NA,NA,NA,0,93.6,2124,139,5.45,-3.1,7.2,14.76,-0.36,1.21,0.71,-6.153656096,4.050860702,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,FALSE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,747054_1_6_669084_669720,NA,-0.099503166
2024-747054-35,35,4/13/24,6,5,"Hall, DL",669084,Left,MIL,MIL,"Hays, Austin",669720,Right,BAL,BAL,1,Bottom,2,2,2,Curveball,CB,StrikeSwinging,Strikeout,NA,NA,NA,0,80.2,2648,319,5.77,-3.09,6.7,-15,13.44,1.32,0.07,-10.24689036,4.558086065,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,StrikeSwinging,Fastball,Fastball,747054_1_6_669084_669720,Strikeout,-0.287295806
2024-747054-65,65,4/13/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Cowser, Colton",681297,Left,BAL,BAL,2,Bottom,0,0,0,Slider,SL,StrikeCalled,NA,NA,NA,NA,0,83.3,2311,303,5.6,-3.16,6.6,1.2,8.88,2.77,0.51,-6.831717817,4.707035863,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747054_2_1_669084_681297,NA,-0.055420604
2024-747054-66,66,4/13/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Cowser, Colton",681297,Left,BAL,BAL,2,Bottom,0,0,1,Fastball,FB,InPlay,NA,LineDrive,Single,0,0,93.2,2205,135,5.54,-3.08,6.8,13.56,-5.88,2.87,-0.28,-4.644871088,2.489812385,104.4,13,228,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,TRUE,TRUE,TRUE,StrikeCalled,Slider,Breaking Ball,747054_2_1_669084_681297,"In Play, Single",0.408460583
2024-747054-67,67,4/13/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,0,0,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,83.3,2071,121,5.65,-3.23,6.6,8.76,-14.88,4.65,-1.67,-4.245235058,0.351347575,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747054_2_2_669084_543510,NA,0.04620961
2024-747054-68,68,4/13/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,92.3,2278,130,5.53,-3.27,6.9,17.16,-3.72,4.09,0.72,-3.121108095,3.957150138,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,747054_2_2_669084_543510,NA,0.075049909
2024-747054-69,69,4/13/24,2,3,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,2,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,92.4,2210,135,5.52,-3.09,6.9,19.44,-2.52,3.25,-0.34,-3.785435269,2.727120444,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,747054_2_2_669084_543510,NA,-0.075481998
2024-747054-70,70,4/13/24,2,4,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,2,1,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,83.6,1922,123,5.6,-3.31,6.7,6.72,-11.88,3.77,-1.18,-5.268406008,1.236993633,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,B-Ahead,FALSE,FALSE,FALSE,StrikeCalled,Fastball,Fastball,747054_2_2_669084_543510,NA,0.120871107
2024-747054-71,71,4/13/24,2,5,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,3,1,Fastball,FB,FoulBall,NA,NA,NA,NA,0,92.4,2155,144,5.38,-3.22,7,13.56,-8.52,1.91,0.75,-5.561984838,3.513727701,88.2,-1,33,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,FALSE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,747054_2_2_669084_543510,NA,-0.105110207
2024-747054-72,72,4/13/24,2,6,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,3,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,93.2,2096,141,5.49,-3.11,7,14.52,-7.56,3.03,-0.55,-4.339868842,2.082808253,83.1,59,212,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,FoulBall,Fastball,Fastball,747054_2_2_669084_543510,NA,0
2024-747054-73,73,4/13/24,2,7,"Hall, DL",669084,Left,MIL,MIL,"McCann, James",543510,Right,BAL,BAL,2,Bottom,0,3,2,Curveball,CB,StrikeCalled,Strikeout,NA,NA,NA,0,78.4,2485,316,5.66,-3.22,6.7,-12.6,8.76,2.69,-0.83,-8.650084394,3.32002638,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,FALSE,FoulBall,Fastball,Fastball,747054_2_2_669084_543510,Strikeout,-0.402559872
2024-747054-74,74,4/13/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,93.3,2152,136,5.5,-3.15,6.9,14.88,-4.92,3.34,-0.54,-3.983304046,2.369036765,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747054_2_3_669084_622761,NA,-0.055420604
2024-747054-75,75,4/13/24,3,2,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,0,1,Curveball,CB,StrikeSwinging,NA,NA,NA,NA,0,78.9,2662,314,5.65,-3.18,6.8,-14.04,13.08,0.92,0.75,-10.58036256,5.352314012,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Early,FALSE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,747054_2_3_669084_622761,NA,-0.075639955
2024-747054-76,76,4/13/24,3,3,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,0,2,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,85,1958,118,5.41,-3.24,6.9,11.28,-14.16,0.56,0.16,-7.913971441,2.393983615,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,Two Strikes,FALSE,FALSE,FALSE,StrikeSwinging,Curveball,Breaking Ball,747054_2_3_669084_622761,NA,0.026380078
2024-747054-77,77,4/13/24,3,4,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,1,2,Curveball,CB,BallCalled,NA,NA,NA,NA,0,80.3,2616,322,5.63,-3.01,6.9,-14.16,14.76,0.89,1.46,-10.46879234,6.085411572,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,BallCalled,ChangeUp,Offspeed,747054_2_3_669084_622761,NA,0.050954835
2024-747054-78,78,4/13/24,3,5,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,2,2,Curveball,CB,BallCalled,NA,NA,NA,NA,0,79.2,2612,310,5.56,-3.3,6.8,-13.32,14.64,2.68,-1.6,-8.542439845,3.094772129,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,FALSE,FALSE,BallCalled,Curveball,Breaking Ball,747054_2_3_669084_622761,NA,0.115264066
2024-747054-79,79,4/13/24,3,6,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,3,2,Curveball,CB,FoulBall,NA,NA,NA,NA,0,78.3,2632,319,5.63,-3.02,6.7,-14.52,14.04,1.55,-0.54,-9.995254642,3.880153573,37.4,-27,3,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,TRUE,TRUE,TRUE,BallCalled,Curveball,Breaking Ball,747054_2_3_669084_622761,NA,0
2024-747054-80,80,4/13/24,3,7,"Hall, DL",669084,Left,MIL,MIL,"Mateo, Jorge",622761,Right,BAL,BAL,2,Bottom,1,3,2,Fastball,FB,InPlay,NA,FlyBall,Out,1,0,91.7,2081,140,5.42,-3.38,7,11.4,-5.64,2.59,-0.97,-5.143923118,2.092392199,68.1,52,185,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747054_2_3_669084_622761,"In Play, Out",-0.230027825
2024-747054-81,81,4/13/24,4,1,"Hall, DL",669084,Left,MIL,MIL,"Henderson, Gunnar",683002,Left,BAL,BAL,2,Bottom,2,0,0,Slider,SL,BallCalled,NA,NA,NA,NA,0,81.8,2379,304,5.45,-3.23,6.8,1.68,12.6,2.43,-1.23,-7.131364243,3.235789512,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747054_2_4_669084_683002,NA,0.04620961
2024-747054-82,82,4/13/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Henderson, Gunnar",683002,Left,BAL,BAL,2,Bottom,2,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,91.9,2093,139,5.49,-3.05,7.2,11.64,-3.48,2.63,-1.06,-5.135691089,1.829091726,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,Slider,Breaking Ball,747054_2_4_669084_683002,NA,0.075049909
2024-747054-83,83,4/13/24,4,3,"Hall, DL",669084,Left,MIL,MIL,"Henderson, Gunnar",683002,Left,BAL,BAL,2,Bottom,2,2,0,Fastball,FB,InPlay,NA,GroundBall,Single,0,1,92.4,2121,147,5.65,-2.97,6.9,12.24,-4.08,2.4,0.21,-5.446491998,3.056211481,112.8,2,73,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747054_2_4_669084_683002,"In Play, Single",0.141028031
2024-747054-105,105,4/13/24,1,1,"Hall, DL",669084,Left,MIL,MIL,"Rutschman, Adley",668939,Right,BAL,BAL,3,Bottom,0,0,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,79.5,2570,308,5.65,-3.21,6.8,-10.92,11.88,0.17,-1.09,-11.03973037,3.30135418,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747054_3_1_669084_668939,NA,0.04620961
2024-747054-106,106,4/13/24,1,2,"Hall, DL",669084,Left,MIL,MIL,"Rutschman, Adley",668939,Right,BAL,BAL,3,Bottom,0,1,0,ChangeUp,CH,BallCalled,NA,NA,NA,NA,0,83.2,1906,112,5.52,-3.26,6.7,8.04,-16.8,1.16,-1.09,-7.852466069,0.83071233,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,Early,FALSE,FALSE,FALSE,BallCalled,Curveball,Breaking Ball,747054_3_1_669084_668939,NA,0.075049909
2024-747054-107,107,4/13/24,1,3,"Hall, DL",669084,Left,MIL,MIL,"Rutschman, Adley",668939,Right,BAL,BAL,3,Bottom,0,2,0,Fastball,FB,InPlay,NA,FlyBall,HomeRun,0,1,91.8,2045,132,5.44,-3.21,7.1,12.12,-5.52,3.11,-0.1,-4.545470668,2.855188344,104.7,31,414,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,TRUE,TRUE,TRUE,BallCalled,ChangeUp,Offspeed,747054_3_1_669084_668939,"In Play, Home Run",0.816521436
2024-747054-108,108,4/13/24,2,1,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,3,Bottom,0,0,0,Fastball,FB,StrikeCalled,NA,NA,NA,NA,0,93.4,2093,130,5.47,-3.07,7.2,14.04,-3.6,2.98,-0.52,-4.394442034,2.41909272,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,F-Pitch,TRUE,TRUE,FALSE,NA,NA,NA,747054_3_2_669084_663624,NA,-0.055420604
2024-747054-109,109,4/13/24,2,2,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,3,Bottom,0,0,1,Curveball,CB,StrikeSwinging,NA,NA,NA,NA,0,80.6,2546,315,5.68,-3.03,6.7,-13.08,10.92,2.16,0.52,-9.06246599,4.755913891,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Early,TRUE,TRUE,TRUE,StrikeCalled,Fastball,Fastball,747054_3_2_669084_663624,NA,-0.075639955
2024-747054-110,110,4/13/24,2,3,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,3,Bottom,0,0,2,Curveball,CB,FoulBall,NA,NA,NA,NA,0,80.1,2599,315,5.57,-3.09,6.8,-11.76,12.96,1.31,0.48,-9.772689778,4.955623899,84.1,0,33,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,StrikeSwinging,Curveball,Breaking Ball,747054_3_2_669084_663624,NA,0
2024-747054-111,111,4/13/24,2,4,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,3,Bottom,0,0,2,Fastball,FB,FoulBall,NA,NA,NA,NA,0,92.8,2080,137,5.47,-3.17,7.2,11.76,-5.4,1.88,-0.26,-5.807975169,2.650178125,75.1,11,123,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Two Strikes,TRUE,TRUE,TRUE,FoulBall,Curveball,Breaking Ball,747054_3_2_669084_663624,NA,0
2024-747054-112,112,4/13/24,2,5,"Hall, DL",669084,Left,MIL,MIL,"Mountcastle, Ryan",663624,Right,BAL,BAL,3,Bottom,0,0,2,Curveball,CB,StrikeSwinging,Strikeout,NA,NA,NA,0,79.5,2635,317,5.59,-3.1,6.7,-11.76,14.52,0.58,0.35,-10.61860455,4.965882552,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,Two Strikes,FALSE,TRUE,TRUE,FoulBall,Fastball,Fastball,747054_3_2_669084_663624,Strikeout,-0.209960893
2024-747054-113,113,4/13/24,3,1,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,3,Bottom,1,0,0,Curveball,CB,BallCalled,NA,NA,NA,NA,0,80.6,2577,319,5.53,-3.05,6.7,-13.8,13.2,0.62,0.23,-10.58756728,4.666133491,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,F-Pitch,FALSE,FALSE,FALSE,NA,NA,NA,747054_3_3_669084_623993,NA,0.04620961
2024-747054-114,114,4/13/24,3,2,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,3,Bottom,1,1,0,Fastball,FB,BallCalled,NA,NA,NA,NA,0,93.7,2142,140,5.59,-2.95,7.3,12.72,-6.6,0.17,1.75,-7.564355596,4.466779847,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,Early,FALSE,FALSE,FALSE,BallCalled,Curveball,Breaking Ball,747054_3_3_669084_623993,NA,0.075049909
2024-747054-115,115,4/13/24,3,3,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,3,Bottom,1,2,0,Curveball,CB,FoulBall,NA,NA,NA,NA,0,79.1,2497,314,5.63,-3.13,7,-11.64,11.16,1.94,0.29,-9.257292331,4.636288039,83.1,49,228,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Breaking Ball,BRK,B-Ahead,TRUE,TRUE,TRUE,BallCalled,Fastball,Fastball,747054_3_3_669084_623993,NA,-0.075481998
2024-747054-116,116,4/13/24,3,4,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,3,Bottom,1,2,1,Fastball,FB,BallCalled,NA,NA,NA,NA,0,94.4,2038,142,5.49,-3.04,7.2,12.84,-5.76,0.43,0.23,-7.108641779,3.006325487,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,FoulBall,Curveball,Breaking Ball,747054_3_3_669084_623993,NA,0.120871107
2024-747054-117,117,4/13/24,3,5,"Hall, DL",669084,Left,MIL,MIL,"Santander, Anthony",623993,Right,BAL,BAL,3,Bottom,1,3,1,Fastball,FB,BallCalled,Walk,NA,NA,NA,0,92.9,1949,135,5.42,-3.09,7.2,9.6,-2.52,0.8,-0.16,-7.070996379,2.921194312,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Fastball,FB,B-Ahead,FALSE,FALSE,FALSE,BallCalled,Fastball,Fastball,747054_3_3_669084_623993,Walk,0.186973891
2024-747054-118,118,4/13/24,4,2,"Hall, DL",669084,Left,MIL,MIL,"Westburg, Jordan",676059,Right,BAL,BAL,3,Bottom,1,1,0,ChangeUp,CH,StrikeCalled,NA,NA,NA,NA,0,83.2,1992,113,5.4,-3.25,7,10.68,-14.52,1.55,0.63,-7.084759378,2.876265197,NA,NA,NA,661388,661388,BAL,BAL,MIL,MIL,747054,R,2024,Offspeed,OFF,Early,TRUE,TRUE,FALSE,BallCalled,Fastball,Fastball,747054_3_4_669084_676059,NA,-0.065353456
